,Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
0,XBT/USD,2018-02-14 05:00:00,2018-02-16 13:00:00,long,8841.5,9835.5,2625628.0,30.01215533040432,478.40899153244163
1,XBT/USD,2020-01-10 15:00:00,2020-01-10 15:00:00,long,8065.0,7974.5,8715865.0,-12.26453932106982,1200.4268898759212
2,XBT/USD,2016-12-16 07:00:00,2016-12-18 14:00:00,long,782.52,784.72,86819.0,0.31104791337165866,128.1992575525785
3,XBT/USD,2017-08-26 04:00:00,2017-08-26 06:00:00,short,4287.2,4339.5,1063789.0,-2.9904995910516314,296.05948164985864
4,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
5,XBT/USD,2018-06-07 02:00:00,2018-06-08 03:00:00,long,7715.0,7642.5,3696321.0,-4.5450253352218155,551.2579335603126
6,XBT/USD,2019-07-30 19:00:00,2019-08-04 05:00:00,long,9610.0,10632.5,8445471.0,84.51395242092687,1099.5934964084463
7,XBT/USD,2018-02-11 09:00:00,2018-02-11 11:00:00,short,8117.0,8326.5,1490840.0,-4.621224121039317,457.5011096143909
8,XBT/USD,2018-01-08 05:00:00,2018-01-10 22:00:00,short,15923.5,14569.5,3320971.0,19.382088288685825,413.2390870855396
9,XBT/USD,2019-02-07 19:00:00,2019-02-08 08:00:00,short,3356.5,3393.5,2566762.0,-8.337825854235351,825.4448197104497
10,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
11,XBT/USD,2020-03-02 04:00:00,2020-03-03 16:00:00,long,8644.5,8701.5,9261229.0,7.017937166389818,1271.1401379252527
12,XBT/USD,2018-01-25 04:00:00,2018-01-25 08:00:00,long,11440.5,11177.5,1945509.0,-4.001283366368711,386.9287008932524
13,XBT/USD,2016-08-11 20:00:00,2016-08-13 11:00:00,short,589.48,587.41,68356.0,0.408635954501633,127.26364777367974
14,XBT/USD,2018-10-22 00:00:00,2018-10-24 03:00:00,short,6405.5,6413.5,3657400.0,-0.7122202425817797,625.2346249660941
15,XBT/USD,2016-10-05 12:00:00,2016-10-06 04:00:00,long,611.01,608.0,64362.0,-0.5214877717566836,120.32879481301529
16,XBT/USD,2017-04-20 05:00:00,2017-04-22 10:00:00,long,1215.5,1238.0,174213.0,2.6048784912702034,161.7909917886945
17,XBT/USD,2017-06-10 11:00:00,2017-06-10 14:00:00,long,2906.2,2872.0,536069.0,-2.1965286155101316,214.8716672280471
18,XBT/USD,2016-03-07 11:00:00,2016-03-08 14:00:00,long,411.03,410.41,35949.0,-0.1321256230547157,96.2597024829998
19,XBT/USD,2016-06-27 08:00:00,2016-06-27 10:00:00,long,645.62,632.0,42977.0,-1.4345614303040657,138.9961849258303
20,XBT/USD,2015-12-04 17:00:00,2015-12-08 06:00:00,long,361.87,394.33,27622.0,6.28334978942477,98.46271211499732
21,XBT/USD,2020-01-26 08:00:00,2020-01-31 09:00:00,long,8392.5,9340.5,8439472.0,102.06154521621396,1264.3242368610815
22,XBT/USD,2019-11-12 23:00:00,2019-11-13 03:00:00,long,8818.0,8719.5,9248743.0,-11.848333381910164,1159.7500089517075
23,XBT/USD,2019-01-03 16:00:00,2019-01-04 05:00:00,short,3771.5,3814.0,3199930.0,-9.454413816648836,935.98686687494
24,XBT/USD,2017-02-11 00:00:00,2017-02-12 07:00:00,long,983.92,997.58,113480.0,1.5792922506908682,135.44383931459075
25,XBT/USD,2019-06-03 23:00:00,2019-06-06 03:00:00,short,8100.5,7860.0,3924839.0,14.825268058249808,846.6538486550244
26,XBT/USD,2018-12-06 16:00:00,2018-12-08 04:00:00,short,3603.0,3438.0,1381336.0,18.399801600275847,876.6081200751828
27,XBT/USD,2019-04-26 02:00:00,2019-04-27 11:00:00,short,5221.0,5159.0,2537514.0,5.840915393085576,806.9487478875302
28,XBT/USD,2017-12-06 00:00:00,2017-12-08 12:00:00,long,11876.5,15024.5,3118130.0,55.009847406829635,374.4468131359136
29,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
30,XBT/USD,2016-06-20 12:00:00,2016-06-23 23:00:00,short,750.41,618.21,75221.0,21.435613569558168,141.4062010499809
31,XBT/USD,2018-02-18 09:00:00,2018-02-18 09:00:00,short,10197.0,10458.0,1934856.0,-4.735524622762906,468.81684771706483
32,XBT/USD,2020-03-26 15:00:00,2020-03-26 19:00:00,short,6621.0,6710.0,8003393.0,-16.033119949147984,1587.278788537083
33,XBT/USD,2018-01-23 19:00:00,2018-01-23 23:00:00,long,11045.0,10673.5,1310660.0,-4.130249514993183,395.0025656607631
34,XBT/USD,2017-03-23 14:00:00,2017-03-23 16:00:00,long,1044.17,1032.5,136890.0,-1.4817717402941732,145.03984909072003
35,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
36,XBT/USD,2019-05-16 10:00:00,2019-05-16 13:00:00,short,7850.0,8012.0,3438143.0,-8.855811283075315,876.7253279891945
37,XBT/USD,2020-03-05 01:00:00,2020-03-07 17:00:00,long,8884.0,8937.5,9496011.0,6.398385260844481,1239.6394401781536
38,XBT/USD,2016-05-15 17:00:00,2016-05-16 13:00:00,long,459.24000000000007,456.61,36999.0,-0.4640455452692707,91.46285355935551
39,XBT/USD,2020-03-23 14:00:00,2020-03-26 14:00:00,long,6236.5,6601.0,2991652.0,26.488535436512574,1603.311908486231
40,XBT/USD,2016-10-26 06:00:00,2016-10-30 21:00:00,long,659.29,700.58,73272.0,6.550111688508288,129.43930568232486
41,XBT/USD,2017-11-21 04:00:00,2017-11-21 04:00:00,short,7865.0,8032.5,1166962.0,-3.0940125036381803,306.30713885016615
42,XBT/USD,2020-01-06 13:00:00,2020-01-08 19:00:00,long,7522.0,7962.5,7782855.0,57.240323246472975,1212.691429196991
43,XBT/USD,2018-09-08 10:00:00,2018-09-08 11:00:00,long,6441.5,6368.5,3644697.0,-6.4857488176468445,634.7390274873843
44,XBT/USD,2018-12-24 20:00:00,2018-12-26 03:00:00,short,4026.0,3831.0,2707045.0,34.2250557359933,1045.895564515348
45,XBT/USD,2019-07-07 20:00:00,2019-07-07 21:00:00,long,11520.0,11346.5,7682561.0,-10.197438618339238,994.1883467547729
46,XBT/USD,2019-10-07 12:00:00,2019-10-08 19:00:00,long,8123.0,8164.0,7786168.0,4.81380149626259,1102.2361533558003
47,XBT/USD,2015-12-18 05:00:00,2015-12-18 07:00:00,long,463.93,458.5,37630.0,-0.960599266881647,93.97547706187616
48,XBT/USD,2019-03-09 19:00:00,2019-03-10 05:00:00,long,3906.0,3862.5,2892460.0,-8.339804831004278,816.3528887799181
49,XBT/USD,2019-10-02 23:00:00,2019-10-03 05:00:00,long,8377.5,8284.0,8555720.0,-11.526929773408055,1128.301013094863
50,XBT/USD,2019-04-22 15:00:00,2019-04-24 10:00:00,long,5308.0,5420.5,3895446.0,15.231386826101255,824.050158140516
51,XBT/USD,2017-07-19 20:00:00,2017-07-20 00:00:00,short,2250.2,2295.0,297534.0,-2.581135504004592,255.5319882226713
52,XBT/USD,2019-04-11 06:00:00,2019-04-12 14:00:00,short,5214.5,5083.5,3791449.0,18.737041318882522,866.282361835542
53,XBT/USD,2017-05-21 19:00:00,2017-05-21 23:00:00,short,2018.7,2048.0,292680.0,-2.0742396483504186,205.3499716372491
54,XBT/USD,2017-08-24 18:00:00,2017-08-26 03:00:00,long,4234.5,4292.7,1127139.0,3.6088413151883016,299.0499812409102
55,XBT/USD,2017-11-21 16:00:00,2017-11-21 18:00:00,long,8273.0,8166.0,1920053.0,-3.0410572397204985,297.1314342390353
56,XBT/USD,2020-04-17 00:00:00,2020-04-19 11:00:00,long,7069.0,7170.0,6836260.0,13.622687937767507,1566.3616069479713
57,XBT/USD,2019-10-20 01:00:00,2019-10-20 08:00:00,short,7902.0,7992.0,7077613.0,-10.086414717679006,998.555006907207
58,XBT/USD,2016-01-01 21:00:00,2016-01-02 00:00:00,long,435.37,430.5,36379.0,-0.9452529957231036,92.5234422160451
59,XBT/USD,2019-11-17 12:00:00,2019-11-17 23:00:00,long,8565.5,8470.5,8956663.0,-11.727571056827571,1148.02243789488
60,XBT/USD,2019-09-22 23:00:00,2019-09-23 05:00:00,long,10026.0,9914.0,8968815.0,-10.105934374942304,989.1981674337944
61,XBT/USD,2019-09-07 17:00:00,2019-09-08 10:00:00,long,10514.5,10394.5,9381428.0,-10.30049194769692,1007.9929034731047
62,XBT/USD,2017-09-19 23:00:00,2017-09-20 05:00:00,short,3883.8,3947.5,644980.0,-2.6798265417861797,265.3027895519212
63,XBT/USD,2019-05-20 12:00:00,2019-05-20 19:00:00,short,7739.5,7905.0,3209246.0,-8.681329253128188,859.4515436323716
64,XBT/USD,2016-09-20 11:00:00,2016-09-20 18:00:00,long,607.33,605.43,65735.0,-0.33967344569784663,121.38156509115042
65,XBT/USD,2016-01-20 12:00:00,2016-01-21 20:00:00,long,393.91,407.25,33740.0,2.8057101849570105,98.70028148922337
66,XBT/USD,2019-05-06 18:00:00,2019-05-06 19:00:00,long,5734.0,5669.5,4049017.0,-8.033538263798647,786.2835596624063
67,XBT/USD,2016-06-10 20:00:00,2016-06-14 06:00:00,long,581.66,686.13,53565.0,14.021584590819495,119.46493983967044
68,XBT/USD,2017-07-17 10:00:00,2017-07-19 19:00:00,long,2020.0,2230.0,229445.0,10.696499134218355,258.1131237266759
69,XBT/USD,2016-05-23 09:00:00,2016-05-31 15:00:00,long,440.36,533.63,36930.0,14.657948256903405,107.21294816991795
70,XBT/USD,2019-05-23 19:00:00,2019-05-26 05:00:00,long,7785.5,8011.0,5842140.0,21.122497411220525,854.8326197460208
71,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
72,XBT/USD,2016-08-14 11:00:00,2016-08-14 11:00:00,short,566.92,573.5,62448.0,-1.2638316491485808,125.118903237012
73,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
74,XBT/USD,2019-03-17 04:00:00,2019-03-17 21:00:00,short,3943.0,3974.0,2854944.0,-5.6481295297445016,802.3866990766319
75,XBT/USD,2016-11-20 00:00:00,2016-11-20 12:00:00,long,751.76,743.0,84327.0,-1.3225214627789172,129.38868027805069
76,XBT/USD,2018-12-24 01:00:00,2018-12-24 09:00:00,long,4180.5,4111.0,2570098.0,-10.393427326505877,1011.6705087793547
77,XBT/USD,2017-05-21 19:00:00,2017-05-21 23:00:00,short,2018.7,2048.0,292680.0,-2.0742396483504186,205.3499716372491
78,XBT/USD,2016-02-07 13:00:00,2016-02-07 17:00:00,long,379.94,375.5,30245.0,-0.9412643260583531,92.08380934519307
79,XBT/USD,2018-03-01 15:00:00,2018-03-04 05:00:00,long,10713.5,11212.0,3967066.0,16.46342257154987,467.5056147057546
80,XBT/USD,2016-10-21 02:00:00,2016-10-24 00:00:00,long,628.62,650.48,66517.0,3.5559911301942257,123.40546090983456
81,XBT/USD,2015-11-16 05:00:00,2015-11-16 16:00:00,short,321.22000000000014,325.0,26783.0,-0.9697618215169829,96.006949507608
82,XBT/USD,2019-01-25 10:00:00,2019-01-26 03:00:00,short,3542.0,3570.5,2716002.0,-6.120647257614922,839.574317560846
83,XBT/USD,2015-12-10 09:00:00,2015-12-10 12:00:00,short,415.4,420.0,38256.0,-1.008652589586625,99.85589865479434
84,XBT/USD,2018-11-30 11:00:00,2018-11-30 12:00:00,short,3937.0,4020.5,1745694.0,-9.208928763834383,911.6838951388896
85,XBT/USD,2018-08-23 23:00:00,2018-08-24 13:00:00,long,6521.0,6447.0,3347940.0,-5.89301457887894,576.7210495899471
86,XBT/USD,2018-08-18 13:00:00,2018-08-18 21:00:00,short,6350.0,6425.0,3367104.0,-6.189719047764883,612.7822654071456
87,XBT/USD,2017-12-23 04:00:00,2017-12-23 04:00:00,long,14648.5,13822.5,1004721.0,-4.098696614134085,382.65933635650345
88,XBT/USD,2019-01-22 15:00:00,2019-01-23 13:00:00,long,3579.5,3537.5,2659534.0,-8.8213696663914,862.9651652618111
89,XBT/USD,2015-11-28 11:00:00,2015-11-28 22:00:00,short,355.41,360.0,26756.0,-0.9598463746095948,95.02331712749069
90,XBT/USD,2016-10-07 07:00:00,2016-10-08 17:00:00,long,611.82,614.61,65729.0,0.4876833587770769,120.24305670797186
91,XBT/USD,2019-02-25 19:00:00,2019-02-25 19:00:00,long,3844.0,3801.0,2942678.0,-8.660240431826754,847.6762755169498
92,XBT/USD,2016-02-11 15:00:00,2016-02-12 05:00:00,short,376.56,381.0,29319.0,-0.9073460702689456,89.82674981328512
93,XBT/USD,2020-05-13 10:00:00,2020-05-15 15:00:00,long,8955.5,9471.5,14761634.0,89.79983383029206,1921.177225372572
94,XBT/USD,2018-11-27 22:00:00,2018-11-30 10:00:00,long,3786.0,4010.0,1523975.0,22.485413513232285,920.892823902724
95,XBT/USD,2017-08-10 18:00:00,2017-08-15 11:00:00,long,3407.4,4121.4,797527.0,40.548586617329725,314.62522022318706
96,XBT/USD,2017-03-07 06:00:00,2017-03-09 15:00:00,short,1270.25,1191.89,150428.0,7.785701142535466,139.16328750989604
97,XBT/USD,2015-12-13 14:00:00,2015-12-13 14:00:00,long,446.7,441.0,34607.0,-1.0013462291117463,97.85601889037464
98,XBT/USD,2017-01-30 15:00:00,2017-02-05 13:00:00,long,919.16,1020.14,104253.0,11.227240719914343,136.5985739331935
99,XBT/USD,2018-02-06 18:00:00,2018-02-09 01:00:00,long,7164.5,7950.0,585715.0,8.077547490224122,466.79023534039385
100,XBT/USD,2018-08-14 23:00:00,2018-08-16 05:00:00,long,6193.5,6287.5,2869804.0,6.927331170801924,631.6201062123373
101,XBT/USD,2019-02-05 10:00:00,2019-02-06 00:00:00,long,3424.0,3386.0,2614345.0,-8.568914020623726,838.8125237644482
102,XBT/USD,2018-04-18 21:00:00,2018-04-18 21:00:00,long,8189.5,8098.0,3940974.0,-5.437377729384424,532.2253227248093
103,XBT/USD,2017-09-17 21:00:00,2017-09-19 22:00:00,long,3728.0,3914.9,533739.0,6.83504946903088,267.9826160937073
104,XBT/USD,2018-07-19 03:00:00,2018-07-19 08:00:00,short,7325.0,7408.0,4176379.0,-6.388065977929928,632.418494813478
105,XBT/USD,2019-06-03 23:00:00,2019-06-06 03:00:00,short,8100.5,7860.0,3924839.0,14.825268058249808,846.6538486550244
106,XBT/USD,2016-11-08 14:00:00,2016-11-10 02:00:00,long,710.0,720.92,79095.0,1.687431865230107,127.20947157759564
107,XBT/USD,2016-04-01 16:00:00,2016-04-03 07:00:00,long,416.0,418.04,32955.0,0.3865808295856984,95.60272027984301
108,XBT/USD,2020-03-23 14:00:00,2020-03-26 14:00:00,long,6236.5,6601.0,2991652.0,26.488535436512574,1603.311908486231
109,XBT/USD,2019-12-21 08:00:00,2019-12-22 10:00:00,short,7142.0,7169.0,7641002.0,-4.029356107472889,1188.4168186504862
110,XBT/USD,2019-07-13 09:00:00,2019-07-15 18:00:00,short,11525.0,10902.5,10823431.0,53.62129263472677,1085.1854180966695
111,XBT/USD,2016-12-24 13:00:00,2016-12-24 14:00:00,short,887.24,897.0,113562.0,-1.3926734426809966,137.87447448977468
112,XBT/USD,2016-06-15 17:00:00,2016-06-17 09:00:00,long,693.34,731.0,73252.0,5.442972866290049,124.90791270596048
113,XBT/USD,2019-03-27 01:00:00,2019-03-30 16:00:00,long,3968.0,4073.5,2811356.0,18.34969791472811,812.9202733711484
114,XBT/USD,2017-08-06 19:00:00,2017-08-06 22:00:00,long,3254.0,3214.5,765153.0,-2.8894448012009435,282.5475409625089
115,XBT/USD,2016-03-01 09:00:00,2016-03-06 11:00:00,short,434.08,404.54,35051.0,5.896301157133744,96.39182810605452
116,XBT/USD,2018-05-20 10:00:00,2018-05-21 16:00:00,long,8336.0,8412.5,4086241.0,4.457615747804686,568.9782784382288
117,XBT/USD,2017-10-24 02:00:00,2017-10-24 05:00:00,short,5613.8,5757.0,632311.0,-2.8016932862528776,277.3677827732268
118,XBT/USD,2017-07-09 23:00:00,2017-07-12 14:00:00,short,2506.5,2360.5,473894.0,11.693980146429706,220.565344551198
119,XBT/USD,2017-06-13 17:00:00,2017-06-13 19:00:00,long,2732.1,2690.0,365872.0,-2.095860626567058,204.26070922479
120,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
121,XBT/USD,2016-05-15 17:00:00,2016-05-16 13:00:00,long,459.24000000000007,456.61,36999.0,-0.4640455452692707,91.46285355935551
122,XBT/USD,2016-11-08 14:00:00,2016-11-10 02:00:00,long,710.0,720.92,79095.0,1.687431865230107,127.20947157759564
123,XBT/USD,2016-04-08 20:00:00,2016-04-09 22:00:00,short,418.33,418.21,35121.0,0.02408988325658049,92.71227781106468
124,XBT/USD,2019-05-30 21:00:00,2019-05-31 12:00:00,short,8219.0,8416.5,2952250.0,-8.428877129522682,834.4588765000557
125,XBT/USD,2017-09-08 08:00:00,2017-09-08 09:00:00,long,4682.4,4627.0,1067340.0,-2.7292576709455054,266.967444664788
126,XBT/USD,2017-07-02 16:00:00,2017-07-05 04:00:00,long,2468.1,2550.1,457299.0,5.957912775255065,213.1553043020332
127,XBT/USD,2016-06-29 20:00:00,2016-07-03 08:00:00,long,642.03,670.08,73809.0,4.8123832834445714,139.64394981722128
128,XBT/USD,2019-07-13 09:00:00,2019-07-15 18:00:00,short,11525.0,10902.5,10823431.0,53.62129263472677,1085.1854180966695
129,XBT/USD,2017-03-30 11:00:00,2017-03-30 23:00:00,short,1030.9,1043.0,135409.0,-1.5238143289887935,150.8574488520524
130,XBT/USD,2017-10-18 23:00:00,2017-10-20 11:00:00,long,5590.8,5642.0,904275.0,1.4677883859280911,288.74550840102864
131,XBT/USD,2019-03-22 17:00:00,2019-03-23 14:00:00,long,3992.5,3969.0,2863457.0,-4.246513453592279,786.1652972403841
132,XBT/USD,2019-02-10 23:00:00,2019-02-10 23:00:00,long,3648.0,3607.0,2795775.0,-8.711342756409373,852.6322055647934
133,XBT/USD,2015-12-18 05:00:00,2015-12-18 07:00:00,long,463.93,458.5,37630.0,-0.960599266881647,93.97547706187616
134,XBT/USD,2019-05-20 12:00:00,2019-05-20 19:00:00,short,7739.5,7905.0,3209246.0,-8.681329253128188,859.4515436323716
135,XBT/USD,2019-05-19 02:00:00,2019-05-20 11:00:00,long,7725.5,7867.0,3869837.0,9.00976296622891,868.1328728854995
136,XBT/USD,2019-06-08 16:00:00,2019-06-08 21:00:00,short,7853.5,7945.5,5627583.0,-8.2970795942148,821.4108485947258
137,XBT/USD,2017-12-19 17:00:00,2017-12-23 03:00:00,short,18287.5,14786.0,3357070.0,43.47198655246381,386.7580329706376
138,XBT/USD,2016-05-08 11:00:00,2016-05-09 14:00:00,short,457.43000000000006,462.5,39069.0,-0.9362759624718618,92.69044923156576
139,XBT/USD,2016-04-11 21:00:00,2016-04-13 09:00:00,long,422.34,423.88,34040.0,0.2928229631117993,92.65948639922483
140,XBT/USD,2016-06-10 20:00:00,2016-06-14 06:00:00,long,581.66,686.13,53565.0,14.021584590819495,119.46493983967044
141,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
142,XBT/USD,2019-05-08 23:00:00,2019-05-12 17:00:00,long,5939.0,6927.0,3950538.0,94.8756305534738,873.2963551440436
143,XBT/USD,2018-05-06 13:00:00,2018-05-08 04:00:00,short,9550.5,9414.0,4688734.0,7.11849105501336,551.0554135887736
144,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
145,XBT/USD,2017-07-17 10:00:00,2017-07-19 19:00:00,long,2020.0,2230.0,229445.0,10.696499134218355,258.1131237266759
146,XBT/USD,2017-09-12 20:00:00,2017-09-15 18:00:00,short,4174.6,3620.6,622137.0,22.803440648166262,266.50328265996603
147,XBT/USD,2019-12-12 01:00:00,2019-12-12 18:00:00,short,7142.5,7203.0,7243800.0,-8.51840259651471,1184.224947901418
148,XBT/USD,2017-07-29 12:00:00,2017-07-29 17:00:00,short,2688.4,2726.0,523788.0,-2.687346402680201,266.04738661938455
149,XBT/USD,2018-10-06 02:00:00,2018-10-06 16:00:00,long,6562.0,6548.5,3644592.0,-1.1449977365102637,620.9600949077781
150,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
151,XBT/USD,2015-12-19 02:00:00,2015-12-19 15:00:00,long,462.81,457.5,37908.0,-0.9506738770752124,93.02480318480093
152,XBT/USD,2020-04-22 08:00:00,2020-04-25 01:00:00,long,6955.5,7484.5,9267814.0,94.17634545991156,1645.8686176296662
153,XBT/USD,2017-06-23 17:00:00,2017-06-23 20:00:00,long,2731.0,2700.0,487562.0,-2.0497744687199138,200.60105410201328
154,XBT/USD,2019-06-06 20:00:00,2019-06-06 22:00:00,short,7690.5,7791.0,4996568.0,-8.380888892794324,829.7079281889404
155,XBT/USD,2018-09-23 20:00:00,2018-09-26 08:00:00,short,6675.0,6442.0,3725217.0,20.18531386372433,636.1914450734097
156,XBT/USD,2019-03-01 00:00:00,2019-03-01 13:00:00,short,3792.5,3814.5,2716624.0,-4.1313216153916565,789.6986858833432
157,XBT/USD,2017-02-19 17:00:00,2017-02-20 09:00:00,short,1050.3,1058.32,129506.0,-0.9344022790964248,134.90927874006042
158,XBT/USD,2019-05-28 13:00:00,2019-05-28 16:00:00,short,8680.0,8778.5,6653537.0,-8.600996445022124,851.4986986262131
159,XBT/USD,2019-11-12 23:00:00,2019-11-13 03:00:00,long,8818.0,8719.5,9248743.0,-11.848333381910164,1159.7500089517075
160,XBT/USD,2019-08-11 21:00:00,2019-08-12 04:00:00,long,11503.0,11371.0,10362765.0,-10.457787227648577,1023.3203407405248
161,XBT/USD,2018-09-12 19:00:00,2018-09-16 03:00:00,long,6298.5,6488.5,3301851.0,15.350751085195364,618.7729171169321
162,XBT/USD,2019-06-24 19:00:00,2019-06-27 08:00:00,long,10905.0,11935.5,7653780.0,60.59791530784706,1003.4905320051316
163,XBT/USD,2016-03-18 06:00:00,2016-03-20 02:00:00,short,415.04,410.63,33111.0,0.856781848794657,95.06956956456877
164,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
165,XBT/USD,2016-09-05 10:00:00,2016-09-05 20:00:00,short,601.0,608.0,65931.0,-1.2630183247219633,125.0391210945847
166,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
167,XBT/USD,2017-01-18 15:00:00,2017-01-18 22:00:00,short,863.06,880.0,60046.0,-1.3392875350497144,132.58893814275822
168,XBT/USD,2017-07-29 12:00:00,2017-07-29 17:00:00,short,2688.4,2726.0,523788.0,-2.687346402680201,266.04738661938455
169,XBT/USD,2020-04-20 12:00:00,2020-04-22 07:00:00,short,7031.5,6944.0,9307221.0,16.67901449525512,1551.6922721697547
170,XBT/USD,2018-07-23 18:00:00,2018-07-25 15:00:00,long,7740.5,8116.5,4176501.0,24.995545931903486,638.414629043564
171,XBT/USD,2020-02-03 20:00:00,2020-02-05 06:00:00,short,9311.5,9251.5,10187523.0,7.095582466038669,1221.3194979307982
172,XBT/USD,2018-09-11 04:00:00,2018-09-11 10:00:00,long,6318.0,6248.5,3536504.0,-6.225920381068707,609.5173391556904
173,XBT/USD,2020-01-17 22:00:00,2020-01-18 03:00:00,long,8930.5,8830.0,9617329.0,-12.256996342017839,1199.6491419188694
174,XBT/USD,2016-09-23 11:00:00,2016-09-24 19:00:00,long,598.1,599.71,66055.0,0.296494389609837,122.16736127990693
175,XBT/USD,2016-07-16 13:00:00,2016-07-17 01:00:00,short,659.07,666.5,76906.0,-1.3008204028793962,128.7807990701312
176,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
177,XBT/USD,2019-03-17 04:00:00,2019-03-17 21:00:00,short,3943.0,3974.0,2854944.0,-5.6481295297445016,802.3866990766319
178,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
179,XBT/USD,2016-04-28 21:00:00,2016-04-30 16:00:00,long,449.39,450.7,35699.0,0.2308959866919636,95.50953748883684
180,XBT/USD,2016-07-16 13:00:00,2016-07-17 01:00:00,short,659.07,666.5,76906.0,-1.3008204028793962,128.7807990701312
181,XBT/USD,2017-10-12 03:00:00,2017-10-15 09:00:00,long,4855.0,5528.6,1106927.0,27.77900306292313,293.1106218625431
182,XBT/USD,2020-03-12 06:00:00,2020-03-14 02:00:00,short,7498.0,5567.5,6410922.0,296.47265125512286,1621.2110703168128
183,XBT/USD,2019-08-17 17:00:00,2019-08-17 17:00:00,short,10065.0,10187.5,9030703.0,-10.788877132991404,1068.0988261496307
184,XBT/USD,2019-03-17 04:00:00,2019-03-17 21:00:00,short,3943.0,3974.0,2854944.0,-5.6481295297445016,802.3866990766319
185,XBT/USD,2019-01-25 10:00:00,2019-01-26 03:00:00,short,3542.0,3570.5,2716002.0,-6.120647257614922,839.574317560846
186,XBT/USD,2020-02-14 18:00:00,2020-02-15 00:00:00,long,10365.0,10245.0,11344247.0,-12.819634723514064,1254.3020528056966
187,XBT/USD,2016-02-16 18:00:00,2016-02-19 07:00:00,long,405.88,417.05,31139.0,2.054811829941133,94.29552422748282
188,XBT/USD,2017-01-14 22:00:00,2017-01-14 23:00:00,short,802.1899999999998,812.5,87269.0,-1.3804416410077396,136.66349669492377
189,XBT/USD,2019-05-22 14:00:00,2019-05-22 14:00:00,short,7877.5,7970.0,5715903.0,-8.421313781010756,833.7101223348003
190,XBT/USD,2019-08-18 14:00:00,2019-08-20 13:00:00,long,10386.0,10651.0,9349393.0,22.397037989596356,1079.8148758482794
191,XBT/USD,2019-12-20 13:00:00,2019-12-21 07:00:00,long,7174.5,7132.5,7761917.0,-6.370666410472555,1192.4461747579594
192,XBT/USD,2017-03-07 06:00:00,2017-03-09 15:00:00,short,1270.25,1191.89,150428.0,7.785701142535466,139.16328750989604
193,XBT/USD,2018-01-12 12:00:00,2018-01-12 14:00:00,long,14061.0,13738.0,2404361.0,-4.020337167437644,388.77806724753657
194,XBT/USD,2020-02-18 06:00:00,2020-02-18 08:00:00,long,9788.5,9676.5,11152673.0,-13.18750220604532,1290.4736149281796
195,XBT/USD,2018-06-06 18:00:00,2018-06-06 19:00:00,short,7512.5,7597.0,3791889.0,-5.614171992315901,555.8029588955345
196,XBT/USD,2017-07-27 21:00:00,2017-07-29 11:00:00,long,2645.3,2668.6,501053.0,1.6537930944759167,268.73473302206475
197,XBT/USD,2017-07-19 20:00:00,2017-07-20 00:00:00,short,2250.2,2295.0,297534.0,-2.581135504004592,255.5319882226713
198,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
199,XBT/USD,2018-01-27 06:00:00,2018-01-27 10:00:00,long,11313.0,11049.0,1783185.0,-3.7661669544208034,364.0618648677256
200,XBT/USD,2017-07-21 20:00:00,2017-07-21 22:00:00,short,2641.1,2708.0,293626.0,-2.746547544896894,271.9081107981257
201,XBT/USD,2015-12-27 22:00:00,2015-12-28 11:00:00,long,427.91,423.0,36667.0,-0.9946357558561759,97.3269028019567
