Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
XBT/USD,2019-04-28 20:00:00,2019-04-28 23:00:00,short,5118.0,5174.5,3744144.0,-7.987894464433988,790.8014767302485
XBT/USD,2019-04-29 12:00:00,2019-04-29 12:00:00,short,5126.0,5126.0,3592503.0,0.0,790.8014767302485
XBT/USD,2019-04-29 13:00:00,2019-04-30 09:00:00,short,5132.0,5191.5,3541033.0,-7.908014077961394,782.8934626522871
XBT/USD,2019-04-30 11:00:00,2019-05-04 14:00:00,long,5214.5,5569.5,3608079.0,44.10374931594055,826.9972119682277
XBT/USD,2019-05-04 15:00:00,2019-05-04 18:00:00,short,5547.0,5614.0,3843791.0,-8.269971142092523,818.7272408261351
XBT/USD,2019-05-04 19:00:00,2019-05-04 19:00:00,short,5596.0,5661.5,3960109.0,-8.187272065176746,810.5399687609583
XBT/USD,2019-05-05 03:00:00,2019-05-05 06:00:00,long,5753.0,5687.0,4064613.0,-8.199465353372084,802.3405034075863
XBT/USD,2019-05-06 02:00:00,2019-05-06 15:00:00,short,5613.0,5680.5,3789977.0,-8.023405481381197,794.3170979262051
XBT/USD,2019-05-06 18:00:00,2019-05-06 19:00:00,long,5734.0,5669.5,4049017.0,-8.033538263798647,786.2835596624064
XBT/USD,2019-05-06 20:00:00,2019-05-07 13:00:00,long,5693.0,5693.0,3832127.0,0.0,786.2835596624064
XBT/USD,2019-05-08 01:00:00,2019-05-08 10:00:00,short,5781.5,5858.5,3458720.0,-7.862835071836736,778.4207245905698
XBT/USD,2019-05-08 15:00:00,2019-05-08 22:00:00,long,5886.5,5886.5,4118010.0,0.0,778.4207245905698
XBT/USD,2019-05-08 23:00:00,2019-05-12 17:00:00,long,5939.0,6927.0,3950538.0,94.8756305534738,873.2963551440436
XBT/USD,2019-05-13 11:00:00,2019-05-14 20:00:00,long,7262.0,7721.5,3714090.0,30.43547042059935,903.7318255646429
XBT/USD,2019-05-14 21:00:00,2019-05-14 22:00:00,short,7792.0,7999.0,2721159.0,-9.037319234334467,894.6945063303084
XBT/USD,2019-05-15 18:00:00,2019-05-15 18:00:00,long,8241.5,8091.0,4037856.0,-9.113367058038591,885.5811392722699
XBT/USD,2019-05-15 19:00:00,2019-05-16 03:00:00,long,8207.0,8207.0,3787186.0,0.0,885.5811392722699
XBT/USD,2019-05-16 10:00:00,2019-05-16 13:00:00,short,7850.0,8012.0,3438143.0,-8.855811283075314,876.7253279891945
XBT/USD,2019-05-16 14:00:00,2019-05-16 20:00:00,short,7949.5,7949.5,3903900.0,0.0,876.7253279891945
XBT/USD,2019-05-17 02:00:00,2019-05-17 03:00:00,short,7400.0,7400.0,2754484.0,0.0,876.7253279891945
XBT/USD,2019-05-17 04:00:00,2019-05-17 13:00:00,short,7227.0,7227.0,1667247.0,0.0,876.7253279891945
XBT/USD,2019-05-17 14:00:00,2019-05-17 22:00:00,short,7149.0,7342.5,2378328.0,-8.767251518137684,867.9580764710569
XBT/USD,2019-05-18 04:00:00,2019-05-18 08:00:00,long,7420.0,7289.5,3661812.0,-8.834966551786163,859.1231099192707
XBT/USD,2019-05-19 02:00:00,2019-05-20 11:00:00,long,7725.5,7867.0,3869837.0,9.00976296622891,868.1328728854996
XBT/USD,2019-05-20 12:00:00,2019-05-20 19:00:00,short,7739.5,7905.0,3209246.0,-8.681329253128188,859.4515436323715
XBT/USD,2019-05-21 09:00:00,2019-05-21 10:00:00,long,7996.5,7899.0,5636593.0,-8.700600687696337,850.7509429446751
XBT/USD,2019-05-21 19:00:00,2019-05-21 20:00:00,long,8024.0,8024.0,5617973.0,0.0,850.7509429446751
XBT/USD,2019-05-21 21:00:00,2019-05-21 21:00:00,long,8004.0,7900.0,5240627.0,-8.619506828864111,842.131436115811
XBT/USD,2019-05-22 09:00:00,2019-05-22 13:00:00,short,7892.0,7892.0,5993131.0,0.0,842.131436115811
XBT/USD,2019-05-22 14:00:00,2019-05-22 14:00:00,short,7877.5,7970.0,5715903.0,-8.421313781010756,833.7101223348002
XBT/USD,2019-05-22 22:00:00,2019-05-23 13:00:00,short,7713.0,7713.0,3508590.0,0.0,833.7101223348002
XBT/USD,2019-05-23 19:00:00,2019-05-26 05:00:00,long,7785.5,8011.0,5842140.0,21.122497411220525,854.8326197460207
XBT/USD,2019-05-26 06:00:00,2019-05-26 13:00:00,short,8006.5,8006.5,6123495.0,0.0,854.8326197460207
XBT/USD,2019-05-26 19:00:00,2019-05-26 19:00:00,long,8631.0,8631.0,4806041.0,0.0,854.8326197460207
XBT/USD,2019-05-26 20:00:00,2019-05-28 10:00:00,long,8610.5,8705.5,4155928.0,5.267075325214595,860.0996950712353
XBT/USD,2019-05-28 13:00:00,2019-05-28 16:00:00,short,8680.0,8778.5,6653537.0,-8.600996445022124,851.4986986262131
XBT/USD,2019-05-29 01:00:00,2019-05-29 09:00:00,short,8661.5,8661.5,6493931.0,0.0,851.4986986262131
XBT/USD,2019-05-29 19:00:00,2019-05-30 00:00:00,long,8704.5,8607.5,6651199.0,-8.610944996634634,842.8877536295785
XBT/USD,2019-05-30 10:00:00,2019-05-30 15:00:00,long,8728.5,8728.5,6265058.0,0.0,842.8877536295785
XBT/USD,2019-05-30 21:00:00,2019-05-31 12:00:00,short,8219.0,8416.5,2952250.0,-8.428877129522682,834.4588765000558
XBT/USD,2019-05-31 19:00:00,2019-06-03 06:00:00,long,8449.0,8520.5,5811546.0,5.772013399499386,840.2308898995552
XBT/USD,2019-06-03 07:00:00,2019-06-03 14:00:00,short,8465.0,8465.0,6152719.0,0.0,840.2308898995552
XBT/USD,2019-06-03 15:00:00,2019-06-03 17:00:00,short,8485.0,8588.0,5944363.0,-8.402309302780656,831.8285805967746
XBT/USD,2019-06-03 23:00:00,2019-06-06 03:00:00,short,8100.5,7860.0,3924839.0,14.825268058249808,846.6538486550244
XBT/USD,2019-06-06 04:00:00,2019-06-06 07:00:00,long,7826.5,7736.5,5762336.0,-8.565031573289493,838.0888170817349
XBT/USD,2019-06-06 16:00:00,2019-06-06 19:00:00,short,7715.0,7715.0,5546425.0,0.0,838.0888170817349
XBT/USD,2019-06-06 20:00:00,2019-06-06 22:00:00,short,7690.5,7791.0,4996568.0,-8.380888892794324,829.7079281889405
XBT/USD,2019-06-07 06:00:00,2019-06-07 10:00:00,long,7932.0,7932.0,5865441.0,0.0,829.7079281889405
XBT/USD,2019-06-07 11:00:00,2019-06-07 19:00:00,long,7920.0,7920.0,5626442.0,0.0,829.7079281889405
XBT/USD,2019-06-08 16:00:00,2019-06-08 21:00:00,short,7853.5,7945.5,5627583.0,-8.2970795942148,821.4108485947257
XBT/USD,2019-06-09 12:00:00,2019-06-10 10:00:00,short,7751.5,7751.5,5640518.0,0.0,821.4108485947257
XBT/USD,2019-06-10 11:00:00,2019-06-10 12:00:00,long,7941.5,7941.5,4752685.0,0.0,821.4108485947257
XBT/USD,2019-06-10 13:00:00,2019-06-11 09:00:00,long,7955.0,7844.5,4704121.0,-8.329814132726513,813.0810344619993
XBT/USD,2019-06-11 11:00:00,2019-06-11 15:00:00,short,7789.5,7877.5,5669557.0,-8.130809849102175,804.950224612897
XBT/USD,2019-06-11 16:00:00,2019-06-11 19:00:00,short,7860.0,7949.5,5619638.0,-8.049502065119427,796.9007225477776
XBT/USD,2019-06-12 05:00:00,2019-06-12 13:00:00,long,7974.0,7974.0,5661528.0,0.0,796.9007225477776
XBT/USD,2019-06-12 14:00:00,2019-06-18 07:00:00,long,8022.5,9130.0,5667286.0,85.69162162687972,882.5923441746573
XBT/USD,2019-06-18 08:00:00,2019-06-18 23:00:00,short,9174.5,9174.5,6803967.0,0.0,882.5923441746573
XBT/USD,2019-06-19 22:00:00,2019-06-20 07:00:00,long,9267.5,9267.5,7084375.0,0.0,882.5923441746573
XBT/USD,2019-06-20 15:00:00,2019-06-20 16:00:00,long,9395.5,9287.5,7214001.0,-8.928556064717787,873.6637881099396
XBT/USD,2019-06-20 17:00:00,2019-06-23 11:00:00,long,9362.5,10565.5,7293546.0,88.69976488329938,962.363552993239
XBT/USD,2019-06-23 20:00:00,2019-06-23 20:00:00,long,11041.5,11041.5,7927452.0,0.0,962.363552993239
XBT/USD,2019-06-23 21:00:00,2019-06-23 23:00:00,long,10893.0,10669.0,5097839.0,-9.82568676431686,952.5378662289221
XBT/USD,2019-06-24 14:00:00,2019-06-24 15:00:00,long,10953.5,10953.5,9034363.0,0.0,952.5378662289221
XBT/USD,2019-06-24 16:00:00,2019-06-24 18:00:00,long,11023.5,10886.5,8448910.0,-9.645249531637463,942.8926166972847
XBT/USD,2019-06-24 19:00:00,2019-06-27 08:00:00,long,10905.0,11935.5,7653780.0,60.59791530784706,1003.4905320051317
XBT/USD,2019-06-27 09:00:00,2019-06-28 08:00:00,short,11806.0,11806.0,2713429.0,0.0,1003.4905320051317
XBT/USD,2019-06-28 10:00:00,2019-06-29 00:00:00,long,11843.0,11843.0,3743251.0,0.0,1003.4905320051317
XBT/USD,2019-06-30 03:00:00,2019-06-30 04:00:00,long,12141.5,11908.5,6348952.0,-10.2312467670104,993.2592852381214
XBT/USD,2019-06-30 10:00:00,2019-07-02 18:00:00,short,11498.0,10697.5,5811075.0,37.81927659589512,1031.0785618340165
XBT/USD,2019-07-02 19:00:00,2019-07-04 23:00:00,long,10763.5,11143.0,4638970.0,14.678365528337824,1045.7569273623542
XBT/USD,2019-07-05 00:00:00,2019-07-05 08:00:00,short,11158.5,11158.5,5634039.0,0.0,1045.7569273623542
XBT/USD,2019-07-05 09:00:00,2019-07-05 13:00:00,short,11211.0,11421.0,6376171.0,-10.457569663851974,1035.2993576985023
XBT/USD,2019-07-05 23:00:00,2019-07-05 23:00:00,short,10991.0,11206.0,5930828.0,-10.352994019915405,1024.9463636785867
XBT/USD,2019-07-06 07:00:00,2019-07-06 17:00:00,long,11470.0,11470.0,6271761.0,0.0,1024.9463636785867
XBT/USD,2019-07-06 18:00:00,2019-07-06 20:00:00,long,11495.5,11312.5,7401262.0,-10.415267053093748,1014.531096625493
XBT/USD,2019-07-07 01:00:00,2019-07-07 11:00:00,short,11221.5,11391.0,7650828.0,-10.145311252380997,1004.385785373112
XBT/USD,2019-07-07 20:00:00,2019-07-07 21:00:00,long,11520.0,11346.5,7682561.0,-10.197438618339238,994.1883467547727
XBT/USD,2019-07-07 22:00:00,2019-07-10 17:00:00,long,11430.5,12303.0,7443954.0,46.18414036011086,1040.3724871148836
XBT/USD,2019-07-10 18:00:00,2019-07-12 12:00:00,short,12216.5,11683.5,6216045.0,23.212482889045113,1063.5849700039287
XBT/USD,2019-07-12 13:00:00,2019-07-12 14:00:00,long,11677.5,11508.0,8556620.0,-10.792504011060197,1052.7924659928685
XBT/USD,2019-07-12 20:00:00,2019-07-13 00:00:00,long,11915.5,11746.5,8844649.0,-10.679392617051093,1042.1130733758175
XBT/USD,2019-07-13 01:00:00,2019-07-13 02:00:00,long,11719.5,11577.5,10079632.0,-10.548947913874875,1031.5641254619427
XBT/USD,2019-07-13 09:00:00,2019-07-15 18:00:00,short,11525.0,10902.5,10823431.0,53.62129263472677,1085.1854180966695
XBT/USD,2019-07-15 19:00:00,2019-07-16 06:00:00,long,10850.0,10624.0,5652688.0,-11.082701959913415,1074.102716136756
XBT/USD,2019-07-16 13:00:00,2019-07-17 19:00:00,short,10404.5,9748.0,6280217.0,40.65113216455118,1114.7538483013072
XBT/USD,2019-07-17 21:00:00,2019-07-17 23:00:00,long,9810.5,9593.0,4932896.0,-11.400283044289711,1103.3535652570176
XBT/USD,2019-07-18 04:00:00,2019-07-18 07:00:00,long,9912.0,9725.0,5796898.0,-11.245696587554066,1092.1078686694636
XBT/USD,2019-07-18 17:00:00,2019-07-19 07:00:00,long,10540.0,10265.0,4411782.0,-11.213654567620297,1080.8942141018433
XBT/USD,2019-07-20 04:00:00,2019-07-20 10:00:00,long,10613.0,10476.5,8919220.0,-10.94977376173809,1069.9444403401053
XBT/USD,2019-07-20 11:00:00,2019-07-20 12:00:00,long,10590.0,10590.0,9875904.0,0.0,1069.9444403401053
XBT/USD,2019-07-20 15:00:00,2019-07-20 22:00:00,long,10655.0,10655.0,8584435.0,0.0,1069.9444403401053
XBT/USD,2019-07-21 11:00:00,2019-07-21 20:00:00,short,10568.5,10568.5,8618807.0,0.0,1069.9444403401053
XBT/USD,2019-07-22 14:00:00,2019-07-22 16:00:00,short,10202.0,10342.5,8035183.0,-10.699444927712765,1059.2449954123924
XBT/USD,2019-07-22 17:00:00,2019-07-22 19:00:00,short,10338.0,10338.0,8109929.0,0.0,1059.2449954123924
XBT/USD,2019-07-22 20:00:00,2019-07-25 01:00:00,short,10320.0,10103.5,6804396.0,14.128496169298884,1073.3734915816913
XBT/USD,2019-07-25 02:00:00,2019-07-25 12:00:00,long,10102.0,9960.5,7741215.0,-10.886218962247947,1062.4872726194433
XBT/USD,2019-07-25 21:00:00,2019-07-26 15:00:00,short,9883.5,9883.5,8975742.0,0.0,1062.4872726194433
XBT/USD,2019-07-26 20:00:00,2019-07-27 09:00:00,long,9834.0,9834.0,9256806.0,0.0,1062.4872726194433
XBT/USD,2019-07-27 12:00:00,2019-07-27 22:00:00,short,9396.5,9537.0,6776810.0,-10.624872645357309,1051.862399974086
XBT/USD,2019-07-27 23:00:00,2019-07-28 18:00:00,short,9463.5,9527.0,7727277.0,-5.442422511235643,1046.4199774628503
XBT/USD,2019-07-28 19:00:00,2019-07-28 21:00:00,long,9529.0,9423.0,8963855.0,-10.581912593389514,1035.8380648694608
XBT/USD,2019-07-29 01:00:00,2019-07-29 08:00:00,long,9660.0,9525.0,7159989.0,-10.505192448770025,1025.3328724206908
XBT/USD,2019-07-29 19:00:00,2019-07-30 10:00:00,short,9468.0,9573.5,8809300.0,-10.253328433171182,1015.0795439875196
XBT/USD,2019-07-30 13:00:00,2019-07-30 18:00:00,long,9550.5,9550.5,8266740.0,0.0,1015.0795439875196
XBT/USD,2019-07-30 19:00:00,2019-08-04 05:00:00,long,9610.0,10632.5,8445471.0,84.51395242092688,1099.5934964084465
XBT/USD,2019-08-04 06:00:00,2019-08-04 14:00:00,short,10727.5,10852.5,10241191.0,-10.995934929888392,1088.5975614785582
XBT/USD,2019-08-04 17:00:00,2019-08-04 20:00:00,long,10937.5,10814.5,10587621.0,-11.009788777236892,1077.5877727013212
XBT/USD,2019-08-04 21:00:00,2019-08-06 21:00:00,long,10976.0,11375.0,10024693.0,32.03675156985872,1109.62452427118
XBT/USD,2019-08-06 22:00:00,2019-08-06 23:00:00,short,11313.5,11496.5,7886559.0,-11.096244600210213,1098.5282796709698
XBT/USD,2019-08-07 00:00:00,2019-08-07 01:00:00,short,11466.0,11644.0,8239586.0,-10.98528324118445,1087.5429964297853
XBT/USD,2019-08-07 13:00:00,2019-08-07 14:00:00,long,12055.0,11887.0,9407443.0,-11.02913366037033,1076.513862769415
XBT/USD,2019-08-07 22:00:00,2019-08-08 05:00:00,long,11983.0,11767.0,7156439.0,-10.962747521681266,1065.5511152477338
XBT/USD,2019-08-08 13:00:00,2019-08-08 20:00:00,short,11669.5,11669.5,9279158.0,0.0,1065.5511152477338
XBT/USD,2019-08-08 21:00:00,2019-08-08 22:00:00,short,11719.5,11865.5,10148844.0,-10.655511587185096,1054.8956036605487
XBT/USD,2019-08-09 23:00:00,2019-08-10 10:00:00,long,11874.0,11733.5,10585887.0,-10.675272155476268,1044.2203315050724
XBT/USD,2019-08-10 11:00:00,2019-08-11 08:00:00,short,11340.5,11340.5,8208419.0,0.0,1044.2203315050724
XBT/USD,2019-08-11 10:00:00,2019-08-11 10:00:00,short,11324.0,11457.5,10148471.0,-10.442203536898921,1033.7781279681735
XBT/USD,2019-08-11 21:00:00,2019-08-12 04:00:00,long,11503.0,11371.0,10362765.0,-10.457787227648577,1023.3203407405249
XBT/USD,2019-08-12 11:00:00,2019-08-12 19:00:00,short,11326.5,11454.0,10412484.0,-10.23320380726588,1013.087136933259
XBT/USD,2019-08-13 07:00:00,2019-08-15 20:00:00,short,11347.0,10365.0,10550110.0,88.08827679535678,1101.1754137286157
XBT/USD,2019-08-15 21:00:00,2019-08-16 03:00:00,long,10333.5,10176.0,7465705.0,-11.182189330748773,1089.993224397867
XBT/USD,2019-08-16 17:00:00,2019-08-17 16:00:00,long,10398.5,10206.0,6122580.0,-11.10552111524474,1078.8877032826222
XBT/USD,2019-08-17 17:00:00,2019-08-17 17:00:00,short,10065.0,10187.5,9030703.0,-10.788877132991404,1068.0988261496307
XBT/USD,2019-08-17 18:00:00,2019-08-18 09:00:00,short,10169.0,10309.5,7969865.0,-10.680988290947658,1057.417837858683
XBT/USD,2019-08-18 12:00:00,2019-08-18 13:00:00,long,10389.0,10389.0,9241174.0,0.0,1057.417837858683
XBT/USD,2019-08-18 14:00:00,2019-08-20 13:00:00,long,10386.0,10651.0,9349393.0,22.397037989596356,1079.8148758482794
XBT/USD,2019-08-20 14:00:00,2019-08-20 14:00:00,short,10613.5,10733.5,10251043.0,-10.798149014257067,1069.0167268340224
XBT/USD,2019-08-21 03:00:00,2019-08-22 16:00:00,short,10290.0,10115.0,8253302.0,13.876646456902053,1082.8933732909245
XBT/USD,2019-08-22 17:00:00,2019-08-22 23:00:00,long,10156.5,10043.0,9841878.0,-10.951315810777484,1071.942057480147
XBT/USD,2019-08-23 06:00:00,2019-08-23 09:00:00,long,10234.5,10115.0,9395863.0,-10.846061523125519,1061.0959959570214
XBT/USD,2019-08-23 13:00:00,2019-08-24 07:00:00,long,10371.0,10256.0,9924259.0,-10.729939759493831,1050.3660561975275
XBT/USD,2019-08-24 08:00:00,2019-08-24 19:00:00,short,10120.5,10120.5,9543429.0,0.0,1050.3660561975275
XBT/USD,2019-08-25 12:00:00,2019-08-25 13:00:00,long,10326.5,10205.5,9256815.0,-10.628195103288938,1039.7378610942385
XBT/USD,2019-08-26 02:00:00,2019-08-26 02:00:00,long,10415.0,10243.0,6557133.0,-10.571971716197027,1029.1658893780414
XBT/USD,2019-08-26 03:00:00,2019-08-27 02:00:00,long,10290.0,10108.5,6003984.0,-10.476448089251967,1018.6894412887893
XBT/USD,2019-08-27 04:00:00,2019-08-27 12:00:00,short,10157.0,10157.0,9486749.0,0.0,1018.6894412887893
XBT/USD,2019-08-27 13:00:00,2019-08-28 05:00:00,short,10172.0,10172.0,9514637.0,0.0,1018.6894412887893
XBT/USD,2019-08-28 15:00:00,2019-08-28 17:00:00,long,10238.5,10124.5,9367196.0,-10.301596604425594,1008.3878446843637
XBT/USD,2019-08-28 19:00:00,2019-08-30 11:00:00,short,9650.5,9556.5,6255566.0,6.3759629523244685,1014.7638076366882
XBT/USD,2019-08-30 12:00:00,2019-08-30 18:00:00,long,9573.5,9464.5,8532572.0,-10.264505751637607,1004.4993018850506
XBT/USD,2019-08-31 00:00:00,2019-08-31 19:00:00,long,9589.0,9480.0,8473636.0,-10.160489845740095,994.3388120393105
XBT/USD,2019-08-31 20:00:00,2019-08-31 20:00:00,short,9493.5,9598.5,8629285.0,-9.943388034482561,984.3954240048279
XBT/USD,2019-09-01 21:00:00,2019-09-04 12:00:00,long,9702.0,10488.0,8423633.0,65.06808635318761,1049.4635103580156
XBT/USD,2019-09-04 13:00:00,2019-09-04 15:00:00,short,10424.0,10539.5,9982510.0,-10.494634727007481,1038.9688756310081
XBT/USD,2019-09-05 20:00:00,2019-09-06 01:00:00,short,10525.5,10643.5,9863879.0,-10.38968889422325,1028.5791867367848
XBT/USD,2019-09-06 03:00:00,2019-09-06 16:00:00,long,10673.5,10673.5,9644399.0,0.0,1028.5791867367848
XBT/USD,2019-09-06 20:00:00,2019-09-07 15:00:00,short,10354.0,10494.0,7982867.0,-10.285791315982921,1018.2933954208019
XBT/USD,2019-09-07 17:00:00,2019-09-08 10:00:00,long,10514.5,10394.5,9381428.0,-10.30049194769692,1007.9929034731049
XBT/USD,2019-09-08 13:00:00,2019-09-09 10:00:00,short,10387.5,10387.5,9130646.0,0.0,1007.9929034731049
XBT/USD,2019-09-10 10:00:00,2019-09-10 23:00:00,short,10244.0,10244.0,9105668.0,0.0,1007.9929034731049
XBT/USD,2019-09-11 00:00:00,2019-09-11 20:00:00,short,10140.0,10140.0,9075494.0,0.0,1007.9929034731049
XBT/USD,2019-09-11 22:00:00,2019-09-13 17:00:00,long,10144.5,10243.5,8942538.0,8.519556170836275,1016.5124596439412
XBT/USD,2019-09-13 18:00:00,2019-09-13 22:00:00,short,10235.0,10348.0,9527491.0,-10.165125003092278,1006.3473346408489
XBT/USD,2019-09-14 16:00:00,2019-09-15 08:00:00,long,10373.0,10317.0,9215498.0,-4.822242294189881,1001.525092346659
XBT/USD,2019-09-15 09:00:00,2019-09-16 20:00:00,short,10309.0,10309.0,9439875.0,0.0,1001.525092346659
XBT/USD,2019-09-17 11:00:00,2019-09-19 19:00:00,short,10174.0,10174.0,9235652.0,0.0,1001.525092346659
XBT/USD,2019-09-19 20:00:00,2019-09-20 07:00:00,long,10262.5,10145.5,9015344.0,-10.130748623364397,991.3943437232946
XBT/USD,2019-09-20 21:00:00,2019-09-22 22:00:00,short,10129.0,10041.0,9141639.0,7.909758085442306,999.3041018087368
XBT/USD,2019-09-22 23:00:00,2019-09-23 05:00:00,long,10026.0,9914.0,8968815.0,-10.105934374942304,989.1981674337945
XBT/USD,2019-09-23 06:00:00,2019-09-23 13:00:00,short,9912.5,9912.5,8661604.0,0.0,989.1981674337945
XBT/USD,2019-09-23 14:00:00,2019-09-27 22:00:00,short,9904.5,8199.0,8840270.0,185.66233601143384,1174.8605034452285
XBT/USD,2019-09-27 23:00:00,2019-09-28 11:00:00,long,8189.0,8092.0,8122249.0,-11.889436956137557,1162.9710664890908
XBT/USD,2019-09-29 09:00:00,2019-09-29 21:00:00,short,8105.5,8105.5,8399285.0,0.0,1162.9710664890908
XBT/USD,2019-09-30 04:00:00,2019-09-30 08:00:00,short,7822.0,7922.0,7206453.0,-11.629710632386102,1151.3413558567047
XBT/USD,2019-09-30 15:00:00,2019-10-01 16:00:00,long,8288.0,8288.0,6702265.0,0.0,1151.3413558567047
XBT/USD,2019-10-02 03:00:00,2019-10-02 07:00:00,short,8272.0,8272.0,8175410.0,0.0,1151.3413558567047
XBT/USD,2019-10-02 08:00:00,2019-10-02 22:00:00,short,8254.5,8349.5,8352793.0,-11.513412988433519,1139.827942868271
XBT/USD,2019-10-02 23:00:00,2019-10-03 05:00:00,long,8377.5,8284.0,8555720.0,-11.526929773408057,1128.301013094863
XBT/USD,2019-10-03 13:00:00,2019-10-03 22:00:00,short,8223.5,8223.5,8210066.0,0.0,1128.301013094863
XBT/USD,2019-10-04 04:00:00,2019-10-04 09:00:00,short,8070.0,8162.5,8034891.0,-11.283010526196025,1117.018002568667
XBT/USD,2019-10-04 18:00:00,2019-10-05 07:00:00,long,8188.5,8119.0,8141062.0,-8.510576346775228,1108.5074262218918
XBT/USD,2019-10-05 08:00:00,2019-10-05 20:00:00,short,8097.0,8189.0,7989246.0,-11.085074362353891,1097.422351859538
XBT/USD,2019-10-06 07:00:00,2019-10-06 14:00:00,short,7972.5,7972.5,7710770.0,0.0,1097.422351859538
XBT/USD,2019-10-06 21:00:00,2019-10-07 07:00:00,short,7916.5,7916.5,7442656.0,0.0,1097.422351859538
XBT/USD,2019-10-07 12:00:00,2019-10-08 19:00:00,long,8123.0,8164.0,7786168.0,4.81380149626259,1102.2361533558005
XBT/USD,2019-10-08 20:00:00,2019-10-08 21:00:00,short,8125.5,8219.0,7872853.0,-11.022362205434234,1091.2137911503662
XBT/USD,2019-10-09 03:00:00,2019-10-09 09:00:00,short,8126.5,8218.0,7964498.0,-10.912137380721589,1080.3016537696446
XBT/USD,2019-10-09 14:00:00,2019-10-11 04:00:00,long,8447.5,8447.5,8289312.0,0.0,1080.3016537696446
XBT/USD,2019-10-11 09:00:00,2019-10-12 04:00:00,short,8353.5,8353.5,7591187.0,0.0,1080.3016537696446
XBT/USD,2019-10-12 15:00:00,2019-10-12 17:00:00,long,8383.0,8290.5,8207337.0,-10.923550209234893,1069.3781035604097
XBT/USD,2019-10-13 12:00:00,2019-10-13 19:00:00,long,8412.0,8318.5,8093161.0,-10.813978603740587,1058.564124956669
XBT/USD,2019-10-14 01:00:00,2019-10-14 15:00:00,short,8289.5,8383.5,7826057.0,-10.585640864578108,1047.9784840920909
XBT/USD,2019-10-14 23:00:00,2019-10-15 07:00:00,long,8358.0,8264.5,7829707.0,-10.59834787389782,1037.380136218193
XBT/USD,2019-10-15 09:00:00,2019-10-15 14:00:00,short,8277.0,8369.0,7810820.0,-10.373801506861334,1027.0063347113316
XBT/USD,2019-10-15 16:00:00,2019-10-17 11:00:00,short,8178.0,8059.5,7092750.0,12.751985109646458,1039.7583198209782
XBT/USD,2019-10-17 12:00:00,2019-10-18 04:00:00,long,8040.0,7947.5,7266123.0,-10.518598850666427,1029.2397209703117
XBT/USD,2019-10-18 06:00:00,2019-10-18 08:00:00,short,7908.5,7908.5,7116715.0,0.0,1029.2397209703117
XBT/USD,2019-10-18 09:00:00,2019-10-19 11:00:00,short,7898.5,7989.0,7176373.0,-10.292397227234627,1018.9473237430772
XBT/USD,2019-10-19 12:00:00,2019-10-19 18:00:00,long,8055.0,7964.0,7265097.0,-10.305902118191131,1008.641421624886
XBT/USD,2019-10-20 01:00:00,2019-10-20 08:00:00,short,7902.0,7992.0,7077613.0,-10.086414717679006,998.555006907207
XBT/USD,2019-10-20 14:00:00,2019-10-22 01:00:00,long,8010.0,8175.5,7158367.0,18.091106050468436,1016.6461129576754
XBT/USD,2019-10-22 02:00:00,2019-10-22 08:00:00,short,8196.0,8266.0,7426616.0,-7.673467503224051,1008.9726454544514
XBT/USD,2019-10-22 09:00:00,2019-10-22 14:00:00,long,8284.0,8190.0,7366000.0,-10.20553029244486,998.7671151620065
XBT/USD,2019-10-22 20:00:00,2019-10-25 10:00:00,short,8118.5,7598.5,7436256.0,62.68361191552436,1061.450727077531
XBT/USD,2019-10-25 11:00:00,2019-10-28 11:00:00,long,7586.0,9434.0,6941332.0,179.2404698053236,1240.6911968828545
XBT/USD,2019-10-28 12:00:00,2019-10-28 17:00:00,short,9349.5,9494.0,7621377.0,-12.4069113406625,1228.284285542192
XBT/USD,2019-10-28 18:00:00,2019-10-28 20:00:00,short,9376.0,9492.0,9423587.0,-12.282843132495953,1216.001442409696
XBT/USD,2019-10-29 02:00:00,2019-10-29 03:00:00,short,9271.5,9381.5,9615319.0,-12.160014608318905,1203.841427801377
XBT/USD,2019-10-29 19:00:00,2019-10-29 19:00:00,short,9236.5,9366.0,8041945.0,-12.038414121462132,1191.8030136799148
XBT/USD,2019-10-30 05:00:00,2019-10-30 18:00:00,short,9209.5,9209.5,8294588.0,0.0,1191.8030136799148
XBT/USD,2019-10-31 14:00:00,2019-10-31 19:00:00,long,9274.0,9169.0,9762237.0,-12.054510558486307,1179.7485031214285
XBT/USD,2019-11-01 03:00:00,2019-11-01 07:00:00,short,9078.0,9180.0,9638781.0,-11.79748476169492,1167.9510183597336
XBT/USD,2019-11-01 21:00:00,2019-11-03 03:00:00,long,9281.5,9281.5,9105393.0,0.0,1167.9510183597336
XBT/USD,2019-11-03 09:00:00,2019-11-03 22:00:00,short,9234.5,9234.5,9824750.0,0.0,1167.9510183597336
XBT/USD,2019-11-04 11:00:00,2019-11-05 06:00:00,long,9276.5,9276.5,9437203.0,0.0,1167.9510183597336
XBT/USD,2019-11-05 13:00:00,2019-11-05 13:00:00,short,9246.0,9353.0,9439428.0,-11.679510257876792,1156.2715081018569
XBT/USD,2019-11-06 08:00:00,2019-11-06 12:00:00,long,9420.5,9316.0,9819547.0,-11.69241738091218,1144.5790907209446
